from,to,any_sig,dEMAP_diff
hal5,rdh54,FALSE,0.03313515401694853
hal5,rev3,TRUE,-0.147773623627211
hal5,rev7,FALSE,-2.796830445557885e-4
hal5,rph1,FALSE,-0.04608684396648092
hal5,rrm3,FALSE,0.041632914702937375
hal5,rtt101,FALSE,0.14370923646407935
hal5,rtt107,FALSE,-0.06788755766294596
hal5,rtt109,FALSE,0.04188971770162133
hal5,saw1,FALSE,0.012464655898504528
hal5,sgs1,FALSE,-0.04869258019736675
hal5,shu1,FALSE,0.09050560509487565
hal5,shu2,FALSE,-0.2143060147355697
hal5,sin4,TRUE,-0.018481572211654303
hal5,siz1,FALSE,0.0016201272805651894
hal5,sky1,TRUE,0.18327522771831528
hal5,slx4,FALSE,0.009679343240439255
hal5,slx8,FALSE,0.004123434735842336
hal5,snf2,FALSE,-0.01389599110161375
hal5,sod1,FALSE,0.0021283381261964066
hal5,srs2,FALSE,-0.015677720364905317
hal5,swi4,FALSE,-0.03180270205051594
hal5,tdp1,FALSE,0.002072336564910084
hal5,top3,FALSE,0.11660360426569974
hal5,trm10,FALSE,-0.09859736285194717
hal5,ubc13,TRUE,-0.2059391547352652
hal5,vps41,FALSE,-0.06100103051654034
hal5,wss1,FALSE,0.0513150162178262
hal5,xrs2,FALSE,-0.3198570551072679
hal5,yku70,FALSE,0.023377826977893364
hal5,yps1,FALSE,-0.037270036388867306
hcs1,aft1,FALSE,0.042946455496949976
hcs1,asf1,FALSE,0.033597864694612053
hcs1,csm2,FALSE,-0.03917229638879687
hcs1,csm3,TRUE,-0.02474427675379348
hcs1,ctf18,FALSE,-0.06704254756828154
hcs1,ctf4,FALSE,-3.568464501475283e-4
hcs1,dbf2,TRUE,-0.0851097812586396
hcs1,dcc1,FALSE,0.03222350333039089
hcs1,ddc1,FALSE,0.019725680481514435
hcs1,dia2,FALSE,-0.05896870979430646
hcs1,erg2,TRUE,0.08273809624491701
hcs1,esc2,FALSE,-0.04179588825323858
hcs1,exo1,TRUE,0.06972283298536347
hcs1,gpx2,TRUE,-0.11626402575045422
hcs1,hpc2,FALSE,-0.02094945782955921
hcs1,hrq1,FALSE,-0.04087947618777396
hcs1,ina1,FALSE,-0.06847126770972904
hcs1,irc21,FALSE,-0.009339784614483718
hcs1,mlh1,FALSE,0.08449354514072709
hcs1,mlh3,FALSE,-0.051891663588889275
hcs1,mms1,FALSE,-0.04573071713421224
hcs1,mms2,FALSE,0.04016671677634851
hcs1,mms22,FALSE,0.03782454906697609
hcs1,mph1,TRUE,-0.031035935144714533
hcs1,mre11,FALSE,0.026539814873373833
hcs1,mus81,FALSE,-0.06647181376828362
hcs1,nup84,TRUE,0.09091694187950597
hcs1,pif1,FALSE,-0.02948344788892182
hcs1,pol30-RR,FALSE,0.4988120010871836
hcs1,pol32,TRUE,0.14225928265488252
hcs1,pso2,FALSE,0.013742801483503791
hcs1,psy2,FALSE,-0.0346594448432765
hcs1,psy4,FALSE,-0.0525889416016077
hcs1,rad1,FALSE,0.03462340582081098
hcs1,rad10,FALSE,-0.03833540311854063
hcs1,rad14,FALSE,0.00902600971020266
hcs1,rad18,FALSE,0.019747041528546817
hcs1,rad2,FALSE,0.11119496263456789
hcs1,rad23,FALSE,-0.08610344814516196
hcs1,rad27,FALSE,-0.008641501222511205
hcs1,rad28,FALSE,-0.021757983677151503
hcs1,rad4,FALSE,-0.43889647552401667
hcs1,rad5,TRUE,0.07426845191874798
hcs1,rad50,FALSE,0.04550733241866066
hcs1,rad52,TRUE,-0.051895180958910325
hcs1,rad54,FALSE,-0.019468521608689105
hcs1,rad57,FALSE,-0.15454183680353045
hcs1,rad61,FALSE,0.0544979755646452
hcs1,rdh54,FALSE,-0.01955310194273193
hcs1,rev3,FALSE,-0.02005633929442373
hcs1,rev7,FALSE,0.0133315384725268
hcs1,rph1,FALSE,-0.03872149784440299
hcs1,rrm3,FALSE,-0.07660644165754352
hcs1,rtt101,FALSE,-0.011263778615830262
hcs1,rtt107,TRUE,0.14630653752207645
hcs1,rtt109,FALSE,0.041157616858672766
hcs1,saw1,FALSE,-0.022130362787805558
hcs1,sgs1,FALSE,0.031840365062889085
hcs1,shu1,FALSE,-0.015108277682715034
hcs1,shu2,FALSE,-0.019272117074694575
hcs1,sin4,FALSE,0.012460106227488313
hcs1,siz1,FALSE,0.011137310920576059
hcs1,slx4,FALSE,-0.04690460231567942
hcs1,slx5,FALSE,0.0844028953025903
hcs1,slx8,FALSE,-0.015336292767302319
hcs1,snf2,FALSE,0.0780922151449887
hcs1,sod1,TRUE,0.058384592547181424
hcs1,srs2,FALSE,-0.10443350927016438
hcs1,swi4,FALSE,0.06282425769064451
hcs1,tdp1,FALSE,-0.05701181794580775
hcs1,top3,FALSE,0.030269816365062097
hcs1,trm10,FALSE,-0.09643627712584771
hcs1,ubc13,FALSE,0.04987561335121215
hcs1,vps41,FALSE,-0.0013455454605327385
hcs1,wss1,TRUE,0.05345389849287696
hcs1,xrs2,FALSE,0.06475023305423908
hcs1,yku70,FALSE,-0.0038785607335507064
hcs1,yps1,FALSE,0.009943843545577384
hir2,asf1,FALSE,-0.011497618372442741
hir2,csm2,FALSE,-0.0015089966220813557
hir2,csm3,FALSE,-0.012839722027910384
hir2,ctf18,FALSE,-0.021567490301974097
hir2,ctf4,FALSE,-0.011998732576549175
hir2,ctf8,FALSE,-0.34644974122063693
hir2,dbf2,FALSE,-0.24096656120854162
hir2,dcc1,FALSE,0.03619639582954697
hir2,ddc1,TRUE,0.11432069045827364
hir2,def1,FALSE,22.458531387671613
hir2,dhh1,FALSE,-0.026413091332268292
hir2,erg2,TRUE,-0.3085932332683575
hir2,esc2,FALSE,-0.17664343402301352
hir2,gpx2,FALSE,-0.029160056010260366
hir2,hpc2,FALSE,0.08142648991279935
hir2,hrq1,FALSE,0.01536320020134203
hir2,ina1,FALSE,0.020771624158525723
hir2,irc21,FALSE,-0.06325679696465591
hir2,mlh1,FALSE,-0.10661530110304196
hir2,mlh3,TRUE,-0.09859251451278928
hir2,mms1,FALSE,-0.2525286508286116
hir2,mms2,TRUE,-0.23282773241743185
hir2,mms22,TRUE,-0.060762540415515376
hir2,mph1,FALSE,0.15545526377601268
hir2,mre11,TRUE,-0.2664666778452451
hir2,mus81,FALSE,-0.1145226604811616
hir2,nup84,FALSE,0.20121919205136005
hir2,pif1,FALSE,0.06071050248609587
hir2,pol30-RR,FALSE,-0.2608834073562186
hir2,pol32,TRUE,-0.3667336746171418
hir2,pso2,FALSE,0.045061659526153756
hir2,psy2,TRUE,0.03714078288391631
hir2,psy4,FALSE,0.04560693134251233
hir2,rad1,TRUE,-0.21082400475476437
hir2,rad10,TRUE,-0.32400784054527965
hir2,rad14,TRUE,-0.05567104991085714
hir2,rad18,TRUE,-0.3320652469752526
hir2,rad2,FALSE,-0.28190223167186534
hir2,rad23,TRUE,-0.38470714100580716
hir2,rad27,FALSE,-0.09578719245840998
hir2,rad28,FALSE,0.001685313826501274
hir2,rad4,TRUE,-0.7971130869517177
hir2,rad5,TRUE,-0.0993661687797292
hir2,rad50,TRUE,-0.3135314361727701
hir2,rad51,FALSE,-0.34679937769325875
hir2,rad52,FALSE,-0.07045620603252276
hir2,rad54,TRUE,-0.225062490518748
hir2,rad55,TRUE,-0.4353948031179655
hir2,rad57,TRUE,-0.6277189970737393
hir2,rad61,FALSE,-0.031147634436851437
hir2,rdh54,FALSE,-0.006831145446142939
hir2,rev3,FALSE,-0.07988935943150739
hir2,rev7,FALSE,0.02055565277600717
hir2,rph1,FALSE,-0.03235702372271895
hir2,rrm3,FALSE,0.02712521070767578
hir2,rtt101,FALSE,-0.08859930299392035
hir2,rtt107,TRUE,-0.1884245812843976
hir2,rtt109,FALSE,-0.031775966260685455
hir2,saw1,FALSE,-0.16559588911872278
hir2,sgs1,TRUE,-0.1549684759192354
hir2,shu1,FALSE,-0.053282597277691184
hir2,shu2,FALSE,-0.033480207633878656
hir2,sin4,FALSE,-0.05287269599450809
hir2,siz1,FALSE,-0.009020094432606996
hir2,sky1,FALSE,0.10326662263314515
hir2,slx4,FALSE,-0.019537431183271337
hir2,slx5,TRUE,-0.28541999951681485
hir2,slx8,FALSE,0.029155122631133682
hir2,snf2,FALSE,-0.380187010140971
hir2,sod1,FALSE,-0.06843686360564065
hir2,srs2,FALSE,-0.16218641773568696
hir2,swi4,FALSE,-0.06477318356580157
hir2,tdp1,FALSE,0.07643624362079078
hir2,top3,FALSE,-0.11712317195434065
hir2,trm10,FALSE,-0.14551778916158617
hir2,ubc13,TRUE,-0.11622755169978394
hir2,vps41,FALSE,-0.05009644196859817
hir2,wss1,FALSE,-0.09265049676062674
hir2,xrs2,TRUE,-0.13837993315500108
hir2,yku70,FALSE,-0.25256209448430617
hir2,yps1,FALSE,-0.06615283425245469
hnt3,asf1,FALSE,-0.04829273966853524
hnt3,csm2,FALSE,-0.015624373241406381
hnt3,csm3,FALSE,-0.04177814036529174
hnt3,ctf18,TRUE,-0.22995096892914077
hnt3,ctf4,TRUE,-0.09038441222932796
hnt3,ctf8,FALSE,-0.4251450284982905
hnt3,dbf2,FALSE,-0.3145510574445039
hnt3,dcc1,FALSE,0.1484453194652068
hnt3,ddc1,FALSE,0.1204688195882435
hnt3,dhh1,FALSE,0.2327105663477544
hnt3,dia2,FALSE,-0.041599220867768384
hnt3,erg2,TRUE,-0.6389905541952021
hnt3,esc2,FALSE,-0.07425685374644479
hnt3,exo1,FALSE,-0.0803029821266225
hnt3,gpx2,FALSE,-0.014826527256901192
hnt3,hpc2,FALSE,0.004630105140602338
hnt3,hrq1,TRUE,-0.07888718763617691
hnt3,ina1,FALSE,0.16141615900198783
hnt3,irc21,FALSE,-0.09293644313218201
hnt3,mlh1,FALSE,0.2383331163993752
hnt3,mlh3,TRUE,-0.16318566638417198
hnt3,mms1,FALSE,-0.4067365558789071
hnt3,mms2,FALSE,-0.110351760711706
hnt3,mms22,TRUE,-0.2780215995019751
hnt3,mph1,TRUE,-0.08283488758839988
hnt3,mre11,FALSE,0.3981987618074067
hnt3,mus81,FALSE,0.04003041878422014
hnt3,nup84,FALSE,0.7272970987327195
hnt3,pif1,FALSE,-0.25985642025615896
hnt3,pol30-RR,FALSE,-0.3982134080726457
hnt3,pol32,FALSE,0.22515886807257027
hnt3,pso2,FALSE,-0.06803212727700524
hnt3,psy2,FALSE,0.00351354694837086
hnt3,psy4,FALSE,0.11854822138391179
hnt3,rad1,TRUE,-0.28750191650026813
hnt3,rad10,FALSE,0.1689513982248711
hnt3,rad14,TRUE,0.05281539602496588
hnt3,rad18,TRUE,-0.4165595710068603
hnt3,rad2,FALSE,-0.17954181174876052
hnt3,rad23,FALSE,-0.27783707952388376
hnt3,rad27,FALSE,-0.1583667851824618
hnt3,rad28,FALSE,0.12952094123872698
hnt3,rad4,TRUE,-0.5669378344923924
hnt3,rad5,FALSE,-0.07670962128226029
hnt3,rad50,FALSE,-0.18068293499289773
hnt3,rad51,FALSE,0.0595984800599648
hnt3,rad52,FALSE,0.08862225778692961
hnt3,rad54,FALSE,-0.018967538261937308
hnt3,rad55,FALSE,-0.13495478439827183
hnt3,rad57,FALSE,-0.19871906631282157
hnt3,rad61,FALSE,0.15051656121752988
hnt3,rdh54,FALSE,0.07980679307603021
hnt3,rev3,FALSE,-0.27579077501524957
hnt3,rev7,TRUE,0.1558674692290862
hnt3,rph1,FALSE,0.12339279465885179
hnt3,rrm3,TRUE,-0.07232401127231153
hnt3,rtt101,TRUE,-0.0886584952535529
hnt3,rtt107,FALSE,-0.16434395797343124
hnt3,rtt109,FALSE,0.15053762782455085
hnt3,saw1,FALSE,0.02729203854001156
hnt3,sgs1,FALSE,0.04257998594216497
hnt3,shu1,FALSE,0.06785242277148838
hnt3,shu2,FALSE,-0.09611753506671752
hnt3,sin4,FALSE,0.1499712753409834
hnt3,siz1,FALSE,0.042114176478894504
hnt3,sky1,FALSE,-0.0500113356092298
hnt3,slx4,FALSE,-0.04404245948617657
hnt3,slx5,FALSE,-0.16722430474328004
hnt3,slx8,FALSE,-0.13696587156675724
hnt3,sod1,TRUE,0.21341544176632046
hnt3,srs2,FALSE,0.0033652591766417743
hnt3,swi4,FALSE,-0.12044778782287767
hnt3,tdp1,FALSE,0.050043356045063235
hnt3,top3,FALSE,-0.27791375903435256
hnt3,trm10,FALSE,-0.10336810450474174
hnt3,ubc13,FALSE,0.10927599264234268
hnt3,vps41,FALSE,-0.21130996451893902
hnt3,wss1,FALSE,-0.09756884641655916
hnt3,xrs2,TRUE,-0.5577686870440599
hnt3,yku70,FALSE,0.08132814542645858
hnt3,yps1,FALSE,0.20672743293028348
hpc2,aft1,FALSE,-0.07649201749242628
hpc2,apn1,FALSE,0.03669743135974207
hpc2,apq12,FALSE,0.128327800179836
hpc2,arp6,FALSE,0.2104516878404972
hpc2,arp8,FALSE,6.320167272409913e-4
hpc2,asf1,TRUE,-0.1057870007230926
hpc2,bfa1,FALSE,-0.041572391135736395
hpc2,bim1,FALSE,0.13430225882608476
hpc2,bre1,FALSE,0.185114723907188
hpc2,cac2,FALSE,0.22907471651732922
hpc2,ccr4,FALSE,0.13838232460709884
hpc2,ccs1,FALSE,-0.06896921641952929
hpc2,chc1,FALSE,-9.465130493369119e-4
hpc2,chl1,FALSE,0.09112436419399472
hpc2,cik1,FALSE,2.849512215419454e-4
hpc2,cka2,TRUE,-0.07868373200725531
hpc2,ckb1,FALSE,0.15431429985987477
hpc2,clb2,FALSE,-0.035133736149002406
hpc2,clb5,FALSE,-0.06967938776753356
hpc2,cln1,FALSE,0.02455993356965138
hpc2,csm2,FALSE,-0.020510646269214127
hpc2,csm3,FALSE,-0.027751478844986244
hpc2,ctf18,FALSE,-0.025867634459606118
hpc2,ctf4,TRUE,-0.1919985011023752
hpc2,ctf8,FALSE,-0.05999490189987705
hpc2,dbf2,FALSE,-0.21856187817000258
hpc2,dcc1,FALSE,-0.05724992150913623
hpc2,dcn1,FALSE,-0.02444220151183972
hpc2,ddc1,FALSE,0.08751539508978698
hpc2,def1,FALSE,2.975046921142659e-4
hpc2,dhh1,FALSE,0.022176460135821207
hpc2,dia2,FALSE,0.16403757921436102
hpc2,dot1,FALSE,0.04764691323734307
hpc2,dpb4,FALSE,0.0210828010119177
hpc2,dun1,FALSE,0.03177892588403858
hpc2,eap1,FALSE,0.0037916252678248832
hpc2,elg1,TRUE,-0.07288887946667749
hpc2,eps1,FALSE,-0.01621749237049013
hpc2,erd1,FALSE,0.10745992135605718
hpc2,erg2,FALSE,-0.06285685764361598
hpc2,esc2,FALSE,0.09693625787718002
hpc2,exo1,TRUE,-0.09869034847076147
hpc2,gcn5,FALSE,-0.020393419839241176
hpc2,get1,FALSE,0.05958775469362219
hpc2,gnd1,FALSE,0.02318856825462324
hpc2,gph1,TRUE,-0.08856893857361903
hpc2,gpx2,FALSE,0.003846075132422452
hpc2,hal5,FALSE,-0.020317297767646667
hpc2,hcs1,FALSE,-0.02094945782955921
hpc2,hir2,FALSE,0.08142648991279935
hpc2,hnt3,FALSE,0.004630105140602338
hpc2,hpr1,FALSE,0.059654985556579346
hpc2,hrq1,FALSE,0.01473274599156917
hpc2,hsl1,FALSE,-0.05383714629394274
hpc2,hur1,FALSE,0.024119356227932612
hpc2,imp2',FALSE,-0.14282536635512563
hpc2,ina1,TRUE,-0.09752684643441667
hpc2,ira2,FALSE,0.054364172956956114
hpc2,irc21,TRUE,-0.06993330253128793
hpc2,lpd1,FALSE,-0.014883164605161306
hpc2,lsm1,FALSE,0.14299264851544866
hpc2,lte1,FALSE,0.11744813089514218
hpc2,met18,FALSE,0.10944718895363348
hpc2,mgs1,FALSE,0.011267090859599455
hpc2,mkk1,FALSE,-0.034039398866643825
hpc2,mlh1,FALSE,-0.0540505699347516
hpc2,mlh2,FALSE,-0.05042333549613244
hpc2,mlh3,FALSE,0.028657505618882584
hpc2,mms1,TRUE,-0.21923288517899933
hpc2,mms2,FALSE,0.10657115690343841
hpc2,mms22,FALSE,0.19312993517281696
hpc2,mms4,FALSE,0.04943940342745277
hpc2,mph1,FALSE,-0.12807787137109616
hpc2,mre11,TRUE,-0.34039717019851323
hpc2,msh2,FALSE,6.014126967660866e-4
hpc2,msh3,TRUE,0.0537471800405217
hpc2,msh6,FALSE,0.04436810326829037
hpc2,mub1,FALSE,0.034549045032645095
hpc2,mus81,FALSE,0.10244958016355182
hpc2,nmd2,TRUE,0.08879450716518794
hpc2,npl6,FALSE,-0.0321650594482976
hpc2,nup60,FALSE,0.10869362220417846
hpc2,nup84,FALSE,0.18859659319875813
hpc2,pfd1,FALSE,-0.007205455524047943
hpc2,pho80,FALSE,0.07106565546446635
hpc2,pif1,FALSE,0.1202402974764677
hpc2,pol30-RR,TRUE,-0.4967938602050507
hpc2,pol32,FALSE,-0.12420946634234162
hpc2,pph3,FALSE,0.047725674335930696
hpc2,pso2,FALSE,0.05034564334858314
hpc2,psy1,FALSE,0.10022596440084222
hpc2,psy2,FALSE,-0.16346144857368058
hpc2,psy3,FALSE,-0.005778225031204805
hpc2,psy4,FALSE,-0.04664637980808972
hpc2,ptc2,TRUE,-0.05934770347567009
hpc2,rad1,TRUE,-0.30702698245155324
hpc2,rad10,TRUE,-0.11521921370473243
hpc2,rad14,TRUE,-0.8037428991892526
hpc2,rad16,FALSE,-0.07827386229703154
hpc2,rad17,FALSE,0.21372617468404165
hpc2,rad18,TRUE,-0.28049217187756037
hpc2,rad2,TRUE,-0.268366944811234
hpc2,rad23,TRUE,-0.3940528413276148
hpc2,rad24,FALSE,0.16359287406986725
hpc2,rad26,FALSE,0.06673955792598485
hpc2,rad27,FALSE,-0.1197791751191655
hpc2,rad28,FALSE,0.019004093393549026
hpc2,rad30,FALSE,0.013991330243539197
hpc2,rad33,FALSE,-0.019937345227067187
hpc2,rad34,FALSE,0.015233312272338475
hpc2,rad4,TRUE,-0.7737070385380387
hpc2,rad5,TRUE,-0.14494827778349412
hpc2,rad50,TRUE,-0.3879501504339096
hpc2,rad51,FALSE,-0.35089096795184327
hpc2,rad52,TRUE,-0.1574283921795196
hpc2,rad54,TRUE,-0.414613204493946
hpc2,rad55,FALSE,-2.896721672741461e-4
hpc2,rad57,TRUE,-0.5503400991455951
hpc2,rad59,FALSE,-0.0010145416115110585
hpc2,rad6,FALSE,-0.23254073730277097
hpc2,rad61,FALSE,-0.096306129896917
hpc2,rad7,FALSE,0.02653737329422904
hpc2,rad9,TRUE,-0.15328497377501032
hpc2,rcy1,FALSE,-0.035394287939030274
hpc2,rdh54,FALSE,-0.0030104022482027593
hpc2,ref2,FALSE,0.025489319764841523
hpc2,reg1,FALSE,7.216819767180336e-4
hpc2,rev1,FALSE,0.25594511989107505
hpc2,rev3,FALSE,-0.02653262759254868
hpc2,rev7,FALSE,-0.021020645600287557
hpc2,rmi1,FALSE,0.30468783776806013
hpc2,rnh203,FALSE,-0.002353371419688124
hpc2,rpb9,FALSE,0.09215174264306138
hpc2,rph1,FALSE,-0.08630547787555715
hpc2,rpl20b,FALSE,0.10482094219157886
hpc2,rrd1,FALSE,0.05280496744811512
hpc2,rrm3,TRUE,-0.12175432483172877
hpc2,rtf1,FALSE,0.15233289926779478
hpc2,rts1,FALSE,-0.02992804429311912
hpc2,rtt101,TRUE,-0.16281064468674433
hpc2,rtt107,TRUE,-0.6629207099449105
hpc2,rtt109,FALSE,0.07514662155327394
hpc2,sac1,FALSE,-8.67813775062875e-4
hpc2,sae2,FALSE,0.027218771495121866
hpc2,saw1,TRUE,0.05112243394396765
hpc2,sec22,FALSE,0.11988985584905719
hpc2,sgs1,TRUE,-0.060788235578936534
hpc2,shu1,FALSE,-0.06405304263149333
hpc2,shu2,FALSE,0.10805052645227362
hpc2,sic1,FALSE,0.033673643367842454
hpc2,sin3,FALSE,0.023671979191988064
hpc2,sin4,FALSE,0.05362440525340121
hpc2,sis2,FALSE,0.07329465340993178
hpc2,siz1,FALSE,-0.006719660810855011
hpc2,sky1,FALSE,0.06567286989714691
hpc2,sla1,FALSE,0.00864284804535977
hpc2,slt2,FALSE,0.0062784585517653355
hpc2,slx4,TRUE,-0.09340617934335138
hpc2,slx5,TRUE,-0.2167641922093741
hpc2,slx8,TRUE,-0.08021434497229396
hpc2,snf2,TRUE,-0.053442248104220325
hpc2,sod1,FALSE,0.08419286561334513
hpc2,spt2,FALSE,-0.04473036576282924
hpc2,srs2,FALSE,0.14591660901275738
hpc2,ssn3,FALSE,0.0022069110518809524
hpc2,ssz1,FALSE,0.04252946018050947
hpc2,swi4,FALSE,-0.0728180417554668
hpc2,swi5,FALSE,0.0036499043959637356
hpc2,tda5,FALSE,0.01667262972987142
hpc2,tel1,FALSE,-0.09008450025460027
hpc2,tip41,FALSE,0.006411377287702915
hpc2,tof1,FALSE,-0.10777353728278628
hpc2,top1,FALSE,0.11207922234868972
hpc2,top3,TRUE,-0.08428628034788377
hpc2,tpp1,FALSE,0.020925055247235504
hpc2,trm10,FALSE,0.08768208670505084
hpc2,ubc13,TRUE,-0.07168936642083179
hpc2,ubp7,FALSE,0.08460681265567098
hpc2,ume6,FALSE,-0.051234124609728614
hpc2,vam3,FALSE,0.013562401659547979
hpc2,vma10,TRUE,-0.16368813264277501
hpc2,vph2,FALSE,0.01745930355746374
hpc2,vps1,FALSE,0.03664166898080124
hpc2,vps20,FALSE,0.0015814879745549354
hpc2,vps41,FALSE,0.10658500470256889
hpc2,vps51,FALSE,-0.012631185734499053
hpc2,vps52,FALSE,0.035216750129182454
hpc2,vps74,FALSE,-0.007115276694832251
hpc2,vrp1,FALSE,-0.18789760993935448
hpc2,whi3,FALSE,0.04889371944965047
hpc2,wss1,FALSE,0.006881982099939871
hpc2,xrs2,FALSE,-0.22806105843754257
hpc2,yaf9,FALSE,-3.0514359060798766e-4
hpc2,yel1,TRUE,0.17372706853837283
hpc2,yen1,FALSE,0.0698169172861623
hpc2,yim1,FALSE,0.1019845720009416
hpc2,yku70,TRUE,-0.3938511163497254
hpc2,yku80,TRUE,-0.03376547445695488
hpc2,ypk1,TRUE,0.0500094930610433
hpc2,yps1,FALSE,-0.029939459082195363
hpc2,zuo1,FALSE,0.005598302782528897
hpr1,asf1,FALSE,-0.09212699270357776
hpr1,csm2,FALSE,-0.04430723317172158
hpr1,csm3,TRUE,-0.1296862350362548
hpr1,ctf18,FALSE,-0.0028969202277669757
hpr1,ctf4,FALSE,-0.011750619048594273
hpr1,dcc1,FALSE,-0.024176276997779918
hpr1,ddc1,FALSE,0.049984273631916966
hpr1,dia2,FALSE,0.00455026405198293
hpr1,erg2,FALSE,0.37290947951093983
hpr1,esc2,FALSE,0.10249062842735722
hpr1,exo1,FALSE,0.04095040016770043
hpr1,gpx2,FALSE,0.08215294135947539
hpr1,hpc2,FALSE,0.059654985556579346
hpr1,hrq1,FALSE,-0.07970650296384747
hpr1,ina1,FALSE,0.021240119648461384
hpr1,irc21,TRUE,-0.03202568462061746
hpr1,mlh1,FALSE,0.08669014279527236
hpr1,mlh3,FALSE,-0.0029327504285702848
hpr1,mms1,TRUE,-0.07949607150042776
hpr1,mms2,TRUE,0.14733584817070772
hpr1,mms22,FALSE,-0.06222603128027002
hpr1,mph1,FALSE,-0.14528940789427516
hpr1,mre11,FALSE,-0.07488885138210083
hpr1,mus81,FALSE,-0.08395010931893114
hpr1,nup84,FALSE,-0.39164083024028734
hpr1,pol30-RR,FALSE,-0.6266834680582244
hpr1,pol32,FALSE,0.09335192837760145
hpr1,pso2,FALSE,-0.004775040874982747
hpr1,psy2,FALSE,0.05511564290531681
hpr1,psy4,FALSE,-0.11522690273861129
hpr1,rad1,FALSE,0.002943846512917835
hpr1,rad10,TRUE,0.08307913773634654
hpr1,rad14,FALSE,0.0974373437501824
hpr1,rad18,TRUE,-0.22254568437965408
hpr1,rad2,FALSE,-0.08710267156930664
hpr1,rad23,FALSE,0.019334210368976215
hpr1,rad27,FALSE,0.1375988073952095
hpr1,rad28,FALSE,0.029337595115000937
hpr1,rad50,TRUE,-0.4410964443117329
hpr1,rad51,FALSE,-0.22678173873402993
hpr1,rad52,FALSE,-0.009374490120265103
hpr1,rad54,FALSE,-0.06948734746340694
hpr1,rad57,FALSE,-0.11947894935989313
hpr1,rad61,TRUE,0.09575522187219593
hpr1,rdh54,FALSE,-0.05754003380175493
hpr1,rev3,FALSE,-0.09314617574332731
hpr1,rev7,FALSE,0.01585839352651181
hpr1,rph1,FALSE,0.01665184615032248
hpr1,rrm3,FALSE,-0.10184459798658571
hpr1,rtt101,TRUE,-0.04599144162877178
hpr1,rtt107,FALSE,-0.032691434100179106
hpr1,rtt109,TRUE,-0.22034297468494074
hpr1,saw1,FALSE,-0.11703931371130205
hpr1,sgs1,FALSE,-0.16369469403401732
hpr1,shu1,FALSE,-0.08654738855154695
hpr1,shu2,FALSE,-0.02690678558096949
hpr1,sin4,FALSE,-0.1749182112468846
hpr1,siz1,FALSE,0.04184437275115154
hpr1,slx4,FALSE,-0.09834309460118548
hpr1,slx5,FALSE,0.08860884379342043
hpr1,slx8,FALSE,-0.05474258253215484
hpr1,snf2,FALSE,-0.01307994977035302
hpr1,sod1,FALSE,0.03495813814559074
hpr1,srs2,FALSE,-0.019241130498681883
hpr1,swi4,FALSE,-0.08044716185765913
hpr1,tdp1,FALSE,-0.016741854471376997
hpr1,top3,TRUE,-0.31295639735918607
hpr1,trm10,FALSE,-0.1532042696204722
hpr1,vps41,FALSE,0.08085056367960125
hpr1,wss1,FALSE,0.10557295975012347
hpr1,xrs2,TRUE,-0.27549220002114283
hpr1,yku70,FALSE,-0.241473127148476
hpr1,yps1,FALSE,-0.19619236942137708
hrq1,aft1,FALSE,-0.192115155018683
hrq1,apn1,FALSE,-7.807825103651542e-4
hrq1,apq12,FALSE,0.016363970258235706
hrq1,arp6,FALSE,0.11218205809275066
hrq1,arp8,FALSE,0.005036627223911329
hrq1,asf1,FALSE,-0.02958256882873031
hrq1,bfa1,TRUE,-0.03281632142965063
hrq1,bim1,FALSE,-0.043431840735748344
hrq1,bre1,FALSE,-0.006250429244212426
hrq1,cac2,FALSE,-0.02375479740283207
hrq1,ccs1,FALSE,-0.09993149444877168
hrq1,chc1,FALSE,0.020034878755170144
hrq1,cik1,TRUE,-8.002467659611056e-4
hrq1,cka2,FALSE,-0.0320380390623631
hrq1,clb2,FALSE,0.009573035485099688
hrq1,cln1,FALSE,0.0066021077495368044
hrq1,csm2,FALSE,-0.027263983055696495
hrq1,csm3,FALSE,0.033612413490354244
hrq1,ctf18,FALSE,-0.03217889493740854
hrq1,ctf4,FALSE,-0.036702067428023094
hrq1,ctf8,FALSE,-0.047917011524539026
hrq1,dbf2,FALSE,0.04409036974475118
hrq1,dcc1,FALSE,-0.09009173717433647
hrq1,dcn1,FALSE,0.0038723807007033976
hrq1,ddc1,TRUE,-0.23594390466778142
hrq1,def1,FALSE,-4.2140586378753734e-4
hrq1,dhh1,FALSE,-6.381495022135868e-4
hrq1,dia2,FALSE,0.06203522805268073
hrq1,dpb4,TRUE,-0.03559003381852727
hrq1,dun1,TRUE,-0.16695825774616033
hrq1,eap1,FALSE,0.0010216360261186062
hrq1,elg1,TRUE,-0.10040455555334032
hrq1,eps1,FALSE,-0.03955021539930114
hrq1,erd1,FALSE,0.03776426972232454
hrq1,erg2,FALSE,0.013356953406844965
hrq1,esc2,FALSE,-0.18605661535460086
hrq1,exo1,TRUE,-0.18309128643672284
hrq1,get1,FALSE,-0.021728160618541617
hrq1,gph1,FALSE,-0.02152757355782446
hrq1,gpx2,TRUE,-0.08282598133434434
hrq1,hal5,FALSE,-0.0697629011575813
hrq1,hcs1,FALSE,-0.04087947618777396
hrq1,hir2,FALSE,0.01536320020134203
hrq1,hnt3,TRUE,-0.07888718763617691
hrq1,hpc2,FALSE,0.01473274599156917
