strain_id,strain_name,size,control_size,log2_ratio,z
rec7562,rnr4,0.34589603659458046,0.49952386379511116,-0.5302151187850318,-0.46894863476315196
rec7153,erp1,0.8412821558715236,1.2148277557608864,-0.5300901267107064,-0.4687049242576413
rec3145,hht1,0.9971812724886726,1.4398515096974989,-0.5299923420494049,-0.46851426297479115
rec6775,yjl007c,1.2380324051827802,1.786908778381839,-0.5294169095164175,-0.46739228020701507
rec1636,ubc11,0.7581000716593167,1.093909546799722,-0.5290332429975513,-0.4666442042848809
rec3941,nth1,0.8833090778782159,1.2743156519713592,-0.5287324384942973,-0.4660576933565393
rec2930,ynl146w,0.7905761387367114,1.1403301884823502,-0.528475307331022,-0.4655563370415681
rec1978,ynl234w,1.05573081348284,1.5222655479014517,-0.5279780199180636,-0.46458672222838643
rec605,rsf1,0.7392552073715047,1.0658232068115905,-0.5278237452711935,-0.46428591633825994
rec6634,pfs1,0.7292783691436614,1.051328619664622,-0.5276721824576897,-0.4639903980016374
rec5126,rho4,0.5977344865239013,0.8616036382144437,-0.5275195598138159,-0.46369281319962813
rec554,ost6,0.6462729489660238,0.9314254190231854,-0.5272966484771396,-0.4632581789651084
rec3188,ybr051w,0.7944826620884542,1.1448226749771029,-0.5270365110106271,-0.4627509609370196
rec2384,ade2,1.347349911677615,1.9413220560379025,-0.5269149014932182,-0.46251384576693705
rec3584,hta1,0.5067392947327619,0.7300844039748591,-0.5268195555242807,-0.462327939465169
rec6112,boi2,0.9996737509504462,1.4402272616250862,-0.5267672353423141,-0.4622259251729482
rec864,prm15,0.830823539027205,1.1969584718861586,-0.5267591027355337,-0.4622100681538512
rec5088,hel1,0.8402229402337839,1.210470617464138,-0.5267239795556693,-0.4621415847082719
rec5337,idp3,0.8610247594057462,1.2403535911866024,-0.5266248233962937,-0.46194824926795414
rec4506,flc3,0.922286934226136,1.328299641058369,-0.5262930651869699,-0.46130138456602804
rec269,yel028w,0.7950403856817825,1.1444177441227703,-0.525513719861238,-0.459781811070455
rec227,aim10,0.611783228184096,0.8806014679323046,-0.525468692724179,-0.4596940168131505
rec2878,ssp1,0.9061832753555138,1.3041368880277817,-0.5252205395974301,-0.45921016594268177
rec1449,vhr1,0.8902151516533539,1.2810078596112695,-0.5250533662564255,-0.4588842100797678
rec380,frt2,0.719897688841629,1.0359089693853678,-0.5250334397872,-0.4588453572971877
rec2778,mnn9,0.9243698827168849,1.3300936628022508,-0.524985680660995,-0.4587522361864855
rec3111,boi1,0.6935533696909224,0.9977930918551466,-0.5247337772081092,-0.4582610729013408
rec2087,set6,0.9153528654054606,1.316382482910381,-0.5241788240240911,-0.4571790209253112
rec6875,ycl023c,0.45591148507753576,0.6556453942931944,-0.5241619911324278,-0.45714620002399714
rec3822,hnt1,0.8349640638109079,1.2004503474202606,-0.5237897209993252,-0.45642034486226274
rec7492,yfl041w-a,0.6932755682610222,0.9966847935311867,-0.5237083979758009,-0.45626178060705114
rec4099,put1,0.7893362641677277,1.1346048070679227,-0.5234779444769967,-0.45581244060694776
rec1860,lpx1,1.1041986091149543,1.5871302384360852,-0.5234208302710586,-0.4557010788900057
rec3504,ycr023c,0.9371832238411286,1.346939853135257,-0.5232823950660807,-0.4554311568652074
rec3127,ecm21,0.8763162775188265,1.2588423969402331,-0.5225741113192676,-0.4540501397814244
rec3302,ysy6,0.7122176120440639,1.0229817291735364,-0.5223903613742042,-0.45369186272873413
rec374,fun19,0.749060983013449,1.0757484339089285,-0.5221856578361768,-0.4532927301997176
rec5229,mms22,0.2973155413980757,0.426922854290437,-0.5219805175149562,-0.45289274602748014
rec3208,ybr071w,0.7810041196305605,1.121463375892677,-0.5219804430774593,-0.45289260088867744
rec1948,msh1,0.8084979856669361,1.1606451025349653,-0.5216108136441671,-0.4521718945836939
rec7258,ydr417c,0.9407491777666476,1.3498890192013617,-0.5209587728659947,-0.45090054047168593
rec6267,rri2,0.8617378069872231,1.2364576341735602,-0.5208919225750169,-0.4507701952614343
rec3181,tcm62,0.6723183133243739,0.9645562588116328,-0.5207209397406183,-0.45043681161907256
rec7221,mlf3,0.752166205640229,1.0790968235756133,-0.5207009250467984,-0.4503977868155016
rec7011,yjl163c,0.8844484224948511,1.2687227171191988,-0.5205268803535015,-0.45005843313716803
rec3134,sro77,0.9914884941728084,1.421711508638582,-0.5199608095848351,-0.4489547040092926
rec2960,dma2,1.0908914499083695,1.563966706141834,-0.5197022485626791,-0.44845055974450526
rec2338,mph1,0.784705506995021,1.1249429394375872,-0.5196285953153547,-0.44830695007777377
rec6423,rrt7,0.6566732058894655,0.9413559789408663,-0.5195647987655292,-0.44818255907545046
rec855,tma23,0.8056818857955617,1.1547092790656797,-0.5192474455164972,-0.44756378127562196
rec6420,svp26,0.6716116365514185,0.9622988519380926,-0.5188577804906039,-0.4468040094184636
rec5768,per1,0.7153559133636728,1.0249275580588324,-0.5187888291624692,-0.44666956758984316
rec2968,ynl108c,0.8216615000496603,1.1771998695739847,-0.5187432133223525,-0.4465806254748001
rec1361,las21,0.8506085998954882,1.2182580998540808,-0.518252468425755,-0.44562376731021575
rec1376,rtt101,0.8684574311247172,1.2437129781453984,-0.5181265416004507,-0.4453782342200745
rec6625,yhr131c,0.7689130598014222,1.101067732020813,-0.5180108303109014,-0.4451526194599264
rec1834,ase1,0.9004788521024838,1.2891387656526878,-0.5176432671307207,-0.44443594195111275
rec6907,sfc1,1.2060671742758544,1.7266170583762794,-0.5176378837953156,-0.4444254454824367
rec5377,ato2,0.7679855237159932,1.0991909980823384,-0.5172910722734027,-0.44374922971612885
rec1931,sbe22,0.7517737102974368,1.0755937449335673,-0.5167629004279941,-0.44271939619959766
rec1259,qcr8,0.36116274593946773,0.5167118255717889,-0.5167108159449137,-0.4426178414748738
rec5329,dom34,0.8015803030311396,1.1465712015647465,-0.5164069852137623,-0.44202542998415917
rec190,his1,1.089503847457702,1.5583678373733825,-0.5163645163705969,-0.4419426239079167
rec6784,yjl016w,1.096401121779283,1.5678619397105615,-0.5160228171381731,-0.4412763761228785
rec6928,ent3,0.8515085801687209,1.2176608320700277,-0.5160193678061114,-0.44126965058875983
rec7456,ybr182c-a,0.8433865827563233,1.20588555664987,-0.5158270208118869,-0.44089461094365506
rec3922,whi4,1.0323831046933871,1.475974388534456,-0.5156892510869358,-0.44062598647691875
rec1747,thi20,0.7850537390828178,1.1222481248638527,-0.5155283667608528,-0.44031229298355085
rec2349,gat4,0.7432018534802096,1.0624100258373856,-0.5155146616111455,-0.4402855705774999
rec1723,opi10,1.214598083671052,1.7353878766681858,-0.5147791576225605,-0.4388514792574652
rec1827,ett1,0.6693154803736696,0.9561625549131365,-0.5145695258969858,-0.438442737710558
rec3159,poa1,1.0944953690794088,1.5634505628088635,-0.5144677508077977,-0.4382442958607983
rec1457,efm4,0.8226843430250823,1.1749971115060682,-0.5142463180891942,-0.4378125446471414
rec2703,sul2,0.6857457371401876,0.9793146282969989,-0.5140986859082893,-0.4375246902881178
rec7214,sun4,0.6307765092072662,0.9006543423508402,-0.5138445938870233,-0.43702925971555384
rec7558,cdc55,0.8616698156571538,1.2302885072680803,-0.5137896204476307,-0.436922072081647
rec7290,slh1,1.1889748895061623,1.6974708780003067,-0.5136685771634799,-0.4366860609575156
rec5811,msh3,0.8640586264570996,1.2333172060341917,-0.5133427971315239,-0.4360508525516881
rec1056,env7,0.9919223444992589,1.41557873856732,-0.5130929137249892,-0.43556362796841763
rec3158,fur4,0.37220054581440537,0.5311141607409628,-0.5129418245123442,-0.4352690330623831
rec2325,yil166c,0.781869638363184,1.115531295340455,-0.5127309966011662,-0.43485795918360903
rec3096,ybl070c,0.855776706071405,1.2203077810006338,-0.5119387493041819,-0.43331322932549915
rec4507,ygl140c,0.929971829583009,1.3260942562275644,-0.5119244027555303,-0.43328525631486553
rec6771,cox16,1.0333536381375341,1.4732472729934913,-0.5116655325541751,-0.4327805092101036
rec4547,atg1,0.933204239663112,1.3302040499895753,-0.5113828017366739,-0.43222923849291156
rec4445,dbp3,0.523936385851018,0.7467813461729098,-0.511294234540381,-0.43205654949405536
rec6978,msp1,0.7297046212821302,1.0399615070855512,-0.5111456341333572,-0.43176680728031636
rec1905,nmd2,0.658433962662705,0.9383273265615719,-0.5110525276933475,-0.4315852676292342
rec3502,hsp30,0.8629400357992787,1.229615115737185,-0.5108745877595137,-0.43123831898101594
rec6728,cat2,0.8352461890690641,1.1898111786639494,-0.510459237870354,-0.43042846658039563
rec6828,yjr030c,1.2375160750110377,1.7628233826053192,-0.5104406726379449,-0.4303922679478043
rec3150,ybr013c,1.1768165854003245,1.6763540654506768,-0.5104374107794445,-0.4303859079510738
rec7519,yir021w-a,0.9074092611086187,1.2925130854922238,-0.5103535973942784,-0.430222487969626
rec2323,nit1,0.7363918002978649,1.0480947504918194,-0.5092236786346609,-0.428019363702918
rec4817,hgh1,0.7469849089603686,1.0626283533301453,-0.508486110580722,-0.4265812478524198
rec6540,mub1,0.7218993445084586,1.0266372706777411,-0.5080569425564787,-0.425744452745995
rec5531,rgc1,0.794024927045583,1.1291490707714924,-0.5079797598182346,-0.42559396125078863
rec7590,ymr230w-a,0.8806069416902014,1.2520795921972412,-0.507756152448668,-0.42515796988599913
rec3875,ydl177c,0.8042260829004999,1.1434411412128591,-0.5077090728127308,-0.42506617365063426
rec486,yml084w,0.8321713716926914,1.18315612864142,-0.5076879006507115,-0.4250248920066873
rec4842,sli1,0.6358333767248907,0.9039489112245565,-0.5075924879976257,-0.4248388556836552
rec3400,rgd1,0.7048833677761022,1.0019299444168681,-0.50732516839671,-0.424317633874803
rec4839,trx2,0.8132657136171692,1.1559170284928346,-0.5072391473115111,-0.4241499093028926
rec2975,avt4,0.7893763863316863,1.121870358413872,-0.5071207022645311,-0.42391896424153147
rec2497,met7,0.4434904567678812,0.6300709040569439,-0.5066111289251609,-0.4229253942347693
rec5571,tpo3,0.9636205456572786,1.3687124315755859,-0.5062823069853912,-0.422284254693748
rec917,pau13,1.0079967453584273,1.4317037026898234,-0.5062419708372891,-0.4222056069627027
rec3160,chs3,0.7468491507584397,1.0607655506110798,-0.5062170476534563,-0.4221570115476446
rec4301,ydr467c,0.7317536532018305,1.0393157885938653,-0.5062041250509144,-0.4221318149580608
rec3872,dld1,0.7764088663634611,1.1026173266217354,-0.5060436789353364,-0.4218189758908977
rec847,tps3,1.008408920194371,1.4319625236454134,-0.505912950684771,-0.4215640809449439
rec1683,phr1,0.6425074126104713,0.9118303238190005,-0.5050522894698205,-0.41988595710468335
rec301,hhy1,0.38572560575742193,0.5473691665553705,-0.5049392495387157,-0.41966555097972597
rec1783,sgt2,1.1177260500019162,1.5856087844388131,-0.5044702273779238,-0.4187510479720812
rec515,imd4,0.700214588827182,0.9932892255550868,-0.5044167419495694,-0.41864676167351345
rec355,oaf1,0.7699535197626352,1.0921622445034902,-0.504343928020762,-0.41850478851646605
rec6183,yer187w,1.0848746301014476,1.538681181457324,-0.5041660005663273,-0.418157864200676
rec7216,fkh2,0.7998877677331826,1.134259554961573,-0.5038813182050864,-0.41760278834852727
rec2482,isu2,0.7911790220286683,1.1218306893946748,-0.5037788768881921,-0.4174030474828745
rec3319,fzo1,0.4061402810566341,0.5757376981395298,-0.5034335590210821,-0.4167297440561614
rec6436,cox12,0.505831218207649,0.7170433230401645,-0.5034042096994543,-0.4166725185236714
rec4847,cch1,0.6085740903098226,0.8626448720893122,-0.5033338492575276,-0.416535329194168
rec3533,rsm24,0.35033454432012934,0.49653778758137873,-0.5031702637130097,-0.41621636884437085
rec5775,ycr051w,0.7971835514263124,1.1297352390257076,-0.5030008591122369,-0.41588606245404175
rec3167,rkm3,0.7759930523706893,1.0995713147939992,-0.5028255351345704,-0.4155442144172293
rec1585,yor289w,1.1222858035354217,1.589677580159901,-0.5022940641450007,-0.4145079482041002
rec4951,hsl1,0.7801812238926605,1.1047439328751647,-0.5018308245016118,-0.4136047199932537
rec4085,dcn1,0.9992498696523839,1.4149287776997874,-0.501812050367889,-0.41356811404327815
rec6976,mdm34,0.8146943675129104,1.1534196809948674,-0.5015867055741918,-0.4131287350355886
rec4476,ygl109w,1.2025667645543532,1.702528219504077,-0.501561718884384,-0.41308001579609294
rec6022,cox19,0.630468554311117,0.8925600858396022,-0.5015248770461871,-0.4130081812973108
rec4910,bli1,1.0756568636634887,1.521981003476538,-0.5007324228772996,-0.4114630480787767
rec272,spf1,0.5258794640495997,0.7440636569744208,-0.5006938939921342,-0.41138792416287157
rec3900,mrpl11,0.4734924217293688,0.6699236253868386,-0.5006552950911771,-0.41131266372963876
rec5819,ycr102c,0.7781626557269402,1.100812752225783,-0.5004254362759384,-0.41086448324811403
rec2267,yil108w,1.0831733706627578,1.5322249203376856,-0.5003639143169125,-0.4107445272603834
rec3140,rcr1,0.8843496153073982,1.2504872725220801,-0.4998016369258477,-0.40964819448925976
rec3081,ybl055c,0.8606595279038871,1.2169406009187878,-0.4997442180735386,-0.4095362387704861
rec2900,skn7,0.9887698274692067,1.3977669668218373,-0.49941723238844826,-0.40889867957292714
rec7292,ygr273c,0.9478976853548116,1.3397722379424293,-0.49918451221900334,-0.4084449200010177
rec7196,ers1,0.765762858008402,1.0822130287334901,-0.4990149235128581,-0.40811425464062073
rec1440,syg1,0.6740626138347301,0.9525901715346742,-0.4989730536832213,-0.4080326165255522
rec4409,ygl041c,1.104669568627362,1.5610469447580868,-0.49889903178059036,-0.40788828805187566
rec5365,ynl040w,0.7240333296956896,1.022920470012774,-0.49856596676913595,-0.4072388753371288
rec2388,vps17,0.32598968486416985,0.4604887229670877,-0.4983395115312943,-0.4067973311769266
rec5362,idh1,0.2687869247330672,0.37966072987191746,-0.49824782257279215,-0.4066185553421634
rec1657,pde2,0.8363057505009308,1.1810330058693919,-0.4979468955403989,-0.40603180550556595
rec1006,dog2,0.932678186401926,1.3171120552863846,-0.4979268092942502,-0.4059926411887152
rec7111,pdp3,0.9282924070884675,1.3104908928946664,-0.4974561046681147,-0.40507485769723495
rec866,cat8,1.1138630668031975,1.5722547642419986,-0.49726312195260397,-0.40469857851788865
rec1404,yil012w,0.23942918581849615,0.3378565663661685,-0.49681187078358907,-0.40381872552635717
rec7266,emi1,0.615869999307174,0.8689617679941144,-0.4966668513893513,-0.4035359655988234
rec5501,ypr084w,0.8032900664590295,1.133301049220718,-0.4965382072017581,-0.4032851341748426
rec1826,yor050c,0.7810090534223756,1.10112677335677,-0.49556939953789314,-0.4013961455587442
rec5402,bud17,0.8517083736531952,1.2006967298774132,-0.49544036441161965,-0.4011445518795251
rec7113,sma2,0.7020769960606976,0.9896267138190752,-0.4952551866253082,-0.4007834908110142
rec6282,gas4,0.770480447553657,1.0859880343959558,-0.4951779562537527,-0.40063290644001187
rec6781,mad3,0.6256155016372459,0.881579913744421,-0.4948150928649487,-0.3999253926204832
rec3183,zta1,0.7785072775059007,1.0966404925109536,-0.4943082191795721,-0.39893708641979064
rec1060,sso1,0.89618314032942,1.2623088188804532,-0.4941994123652455,-0.39872493405840564
rec3444,sro9,1.2470018753960077,1.7563125982118233,-0.4940860116822439,-0.3985038245366321
rec1811,she4,0.6303333312793363,0.8874104629922193,-0.4934866105676766,-0.3973351076445946
rec1514,hsp104,0.8680769292606064,1.222113326583779,-0.4934832669356903,-0.39732858820529393
rec3201,ybr064w,0.7265245228277509,1.0225370790189523,-0.49306975884883986,-0.3965223269649473
rec3188,ybr051w,0.8895376225396272,1.2517831978118026,-0.49285718685670765,-0.3961078524637474
rec3458,lre1,1.0200541972929495,1.435061493922682,-0.49246675206836293,-0.39534657971785514
rec6924,atp2,1.1066718038530377,1.5569093213979648,-0.49245748253218236,-0.3953285059050905
rec3204,tip1,0.8714866949819291,1.2259162606353269,-0.4923098914415067,-0.3950407316641111
rec7264,sam2,0.8417094768136804,1.1836302943670087,-0.4918242612483504,-0.39409384618753845
rec6546,yku80,0.7840007135985965,1.1024208775018585,-0.49174824238599124,-0.3939456240264623
rec3189,rfs1,0.8273013035326346,1.1632968081835513,-0.49173447829866773,-0.39391878670339514
rec7575,ylr361c-a,0.8029394828330738,1.1290358902559268,-0.49172818610787244,-0.3939065181415062
rec928,vmr1,0.8252755667817389,1.160251977842626,-0.49149032332523934,-0.39344273146294617
rec3143,flr1,1.0462111429536183,1.4704508920070245,-0.4910845629637527,-0.3926515767969576
rec6780,vtc4,1.0985625356221718,1.5437405167711056,-0.4908132767719356,-0.3921226208987324
rec4236,urh1,0.8212052996625125,1.1534922740536673,-0.4901934980166929,-0.39091417152656033
rec3182,gip1,0.8023759921909664,1.1269272680232487,-0.490044061880965,-0.390622799802582
rec6979,gsc2,0.7890314396222198,1.1079756388236794,-0.48977146915338216,-0.39009129641089646
rec4269,ydr433w,0.8126900268547239,1.1411144539329094,-0.4896664063298829,-0.38988644411155204
rec2363,rgs2,0.7573838058628155,1.0631907210526164,-0.48930393930511906,-0.3891797031256701
rec591,sok2,0.7154544630276283,1.0042045957426056,-0.4891213817439989,-0.38882375099234057
rec1960,ecm14,0.698273455514417,0.9798514564936269,-0.48877092564569447,-0.388140429003022
rec5331,pet8,0.8160145333490906,1.145005793477602,-0.48868814589325366,-0.38797902440659227
rec3852,msh5,0.987112898066147,1.3849498571002452,-0.4885467404897276,-0.3877033110658763
rec1989,atg4,0.8424787558782794,1.1817935099745749,-0.4882657686709117,-0.3871554700578166
rec2267,yil108w,1.2321135203353333,1.728022508336701,-0.4879868250864964,-0.38661158371675264
rec7467,ydl085c-a,0.7664201397754403,1.0748321968255081,-0.4879040659215217,-0.38645021926192236
rec7372,slm2,1.1221128506502136,1.57344080932322,-0.48770513268027704,-0.3860623377018451
rec2398,lsc1,1.1446008573916344,1.6045883419679128,-0.48735862791525153,-0.38538672005247004
rec6396,met6,0.705712681396258,0.9891876486059357,-0.4871632908498253,-0.3850058503435949
rec5374,sfb2,0.8639099414898137,1.2107458236054618,-0.4869431952281532,-0.38457670621179374
rec5366,cog6,0.7144302993778222,1.0012438001751351,-0.48692813696522347,-0.3845473454952001
rec1155,pcl1,1.2690875291899852,1.7782590067828083,-0.48667389518846643,-0.38405162292823075
rec1693,izh2,0.8550415971832344,1.1980909108231486,-0.4866708706644949,-0.3840457256881856
rec6551,ymr111c,0.8663576637670111,1.2138895788678579,-0.48660254348959486,-0.38391250083833117
rec2478,odc2,0.8837434611087743,1.2378418524257118,-0.48612746610532404,-0.382986191309489
rec4053,vba4,0.8194685196413778,1.1477907593943155,-0.48609923121587684,-0.38293113870541506
rec3973,lys14,1.060371262690464,1.485011218073055,-0.4859043523617609,-0.3825511624204683
rec2137,bem3,0.7304580729605461,1.0229280835261918,-0.48583134835873176,-0.3824088186552452
rec3898,mgt1,0.8521855062994086,1.193383999474161,-0.4858189189853667,-0.3823845837676947
rec1540,aqy2,0.7981932772671091,1.117701111464077,-0.48572441040172654,-0.382200310206204
rec4353,fpr2,0.7471498806160541,1.0459670859937849,-0.4853678679198537,-0.38150512093950645
rec431,yar047c,0.6344553513205681,0.8881855468896108,-0.4853424545479533,-0.3814555697519931
rec4513,rrt6,1.053315831232656,1.4745339845943863,-0.4853209877842428,-0.3814137136914085
rec7589,cmc4,0.7604203229409778,1.0644338138183609,-0.48521725124323317,-0.3812114473878381
rec582,ymr007w,0.7102922425678758,0.9937776568118442,-0.48451037695340576,-0.3798331784740997
rec1159,ynl285w,1.1084234574309926,1.5507207227279232,-0.4844297395612828,-0.37967595106825486
rec2954,ynl122c,0.6486048783534442,0.9067284200420614,-0.48333062996587867,-0.37753289874631085
rec5304,cox8,0.5678920191144559,0.793890950963658,-0.4833242151155971,-0.3775203910220144
rec2892,aim18,0.8892678558345484,1.2431552895311324,-0.48331657988306975,-0.37750550378705194
rec6181,pug1,1.0342841895274861,1.4458621477506577,-0.4832973601482265,-0.3774680290005928
rec3171,hmt1,0.7356039656618467,1.028314954193059,-0.48328104100801855,-0.3774362098158081
rec1097,apl5,0.6971754251649476,0.9745603446445821,-0.4832298031320177,-0.3773363058120634
rec5076,ykr005c,0.7953398980804475,1.1117220352305224,-0.48315266454150513,-0.37718590039644273
rec7451,ybr056w-a,1.018715852223969,1.4238758067731458,-0.4830716166938765,-0.37702787268130367
rec3208,ybr071w,0.8155491099762673,1.1399025869962243,-0.48306688129557523,-0.37701863956536397
rec290,pau2,0.8245475724503295,1.152260074281533,-0.48279174352350585,-0.37648217382641186
rec6849,osm1,1.233274986164595,1.7230468120410705,-0.4824673808441103,-0.3758497289854813
rec574,yml002w,0.8382639223895432,1.171093691605458,-0.48238005664859224,-0.3756794635990727
rec7318,mep2,0.7170757073865169,1.001721361389316,-0.48228391570294576,-0.37549200724561804
rec6832,pet191,0.8186758775873377,1.143553192162901,-0.48215918216313425,-0.375248800832686
rec6099,ast2,0.940594429380174,1.3138093213572875,-0.48211121343665564,-0.37515527104176205
rec2082,dap1,0.7826589962615286,1.0929390300677246,-0.4817571533330041,-0.3744649219351663
rec5804,csm1,0.7578496470184138,1.0579833536923822,-0.4813333687145129,-0.3736386234345806
rec7247,cpt1,1.3117778659704316,1.8311036789244186,-0.48119004294864925,-0.37335916575664496
rec1512,ssa2,1.1199152887061388,1.5632591403334837,-0.4811673428764351,-0.3733149049816774
rec1738,lds2,0.9456430575340966,1.3196458876908037,-0.48078321863454043,-0.37256593658767057
rec4063,sac6,0.789551852410961,1.1017226143108352,-0.4806551150321874,-0.3723161592009386
rec4069,ycf1,0.7677024874003435,1.0711029350287937,-0.4804779048535376,-0.37197063343497716
rec7490,slo1,0.6772178500995418,0.9446154805566458,-0.4801071785987908,-0.3712477885391062
rec6798,avt1,0.8660526369897249,1.2080031686367132,-0.48009762199061,-0.37122915499115305
rec7003,glg2,0.7995851459408081,1.115144675156856,-0.4799073165397201,-0.3708580959629055
rec1115,pex6,0.7503826796287978,1.0463201190247342,-0.47962587507085597,-0.37030933922757847
rec5072,vps1,0.2381271456691586,0.3319435499425004,-0.47920582663727607,-0.36949032556899847
rec1299,nit2,0.7018073867674867,0.9782636226283568,-0.4791481625593417,-0.36937789170741925
rec4710,twf1,0.8019719558416698,1.1178174507965402,-0.47906090983890753,-0.3692077656836777
rec7233,ynl095c,0.9301475396442143,1.296374658883804,-0.4789512454881498,-0.3689939412911799
rec6130,rps26b,0.8954358736684065,1.2478692222628602,-0.47880472356167303,-0.3687082517147584
rec3470,vac17,0.8155915771830444,1.136255102151012,-0.47836799112509415,-0.3678567074591244
rec1846,gyp1,0.3752006749674579,0.5225982282434289,-0.47803981032722,-0.36721681802149003
rec6713,dcr2,0.8184039216386417,1.1396857127897688,-0.4777510688481862,-0.3666538276703255
rec1021,atp15,0.25760074144241246,0.3586873391370681,-0.4775900763647586,-0.36633992329093723
rec3209,hsp26,0.8242947046813056,1.1476458110472003,-0.47744533096969927,-0.3660576976091038
rec3486,ycr006c,0.8371728778857235,1.1655703162465096,-0.4774385635674729,-0.3660445024763205
rec7458,ybr196c-b,0.8730451124005796,1.215447188020068,-0.47735910016487987,-0.36588956412426843
rec3965,nsi1,1.2363238628834914,1.7211721737152128,-0.4773347055835364,-0.3658419993823996
rec976,ard1,0.24766584912915812,0.3447743679436279,-0.4772575743050959,-0.3656916082239131
rec777,gyl1,0.7042064530621363,0.9802566709589355,-0.4771611072411791,-0.3655035160025528
rec7267,slf1,0.9594089918909048,1.3352633948622468,-0.4769064907596887,-0.3650070628334195
rec5813,cdc50,0.6621168014699266,0.9210030106372508,-0.47612013255610974,-0.36347381557481473
rec510,ogg1,0.5833467524067719,0.8114326095441632,-0.47611757840672797,-0.36346883547475367
rec7479,tim11,0.710928450882913,0.9888107863408991,-0.475990109090178,-0.36322029482334706
rec7514,yhr175w-a,0.8942530587870677,1.2436289783716505,-0.47580108601388676,-0.3628517361789309
rec2736,ylr125w,1.022544825232734,1.4212600085629057,-0.4750064207780652,-0.3613022918051245
rec923,arn1,0.8933204148992246,1.241494202060236,-0.47482788686287486,-0.3609541850075001
rec6565,epo1,0.7065390249439552,0.9816473808803616,-0.4744356362997672,-0.3601893718500437
rec6641,yll007c,0.6371672119439755,0.885201356344794,-0.47433363272778706,-0.35999048450278304
rec7401,mdm36,0.7748812873980693,1.0763795467477377,-0.47413967233069954,-0.3596122990323971
rec7511,yhr050w-a,0.673836284679083,0.9359114416159817,-0.47397390802404266,-0.359289090515465
rec2796,svl3,0.8688009784416991,1.2063537020020623,-0.4735553333512584,-0.3584729504069916
rec3740,mtf2,0.4682700804117588,0.6501228859822337,-0.47337157997792995,-0.35811466666984365
rec5570,nca2,1.0270321535905722,1.4248374660992567,-0.47231600848399674,-0.3560565052721901
rec5290,ctf3,0.6121481013144958,0.8491840645270616,-0.47219656186718667,-0.35582360734228985
rec1346,ics3,0.7713230634449442,1.0697926392119785,-0.4719240273720436,-0.3552922174926621
rec4239,dit1,0.6907360434839493,0.9579425431246037,-0.4718046192153619,-0.35505939455261515
rec835,gad1,0.7902470907128025,1.0958885976772428,-0.47172542490997305,-0.3549049808883564
rec4849,met14,0.825499243692944,1.144669704371186,-0.4715925687415278,-0.3546459369117942
rec2136,hos3,0.8068024271859817,1.1186452713617674,-0.4714652929354217,-0.3543977735685358
rec947,dur3,0.8135463615075356,1.127975779851063,-0.4714396220869474,-0.35434772035122314
rec3178,fat1,0.7070823734841394,0.9802517405984897,-0.4712740029790866,-0.3540247949440177
rec6916,cpa2,0.716082454496022,0.9926657978076672,-0.4711823667709722,-0.35384612196236515
rec2870,fmo1,0.7955530866386741,1.1024993557562874,-0.47074770394749915,-0.35299861305424385
rec7052,ykr041w,1.16172173134429,1.6098123921604792,-0.4706280266040733,-0.3527652652518179
rec3419,gbp2,0.7626300321953843,1.0566694350542603,-0.4704688690971652,-0.35245493872372596
rec2766,ypl062w,0.8600739428707433,1.191679672604172,-0.4704638841302068,-0.3524452189969038
rec7013,cps1,0.672367862035683,0.9313607071816126,-0.4700892501205811,-0.351714754730588
rec7283,ygr122c-a,0.9982481480836802,1.3826552493687851,-0.4699710848675184,-0.3514843552135534
rec1722,sil1,1.2196978579049211,1.6888638581701882,-0.4695292256761069,-0.3506228147720122
rec5594,hda3,0.8846244601031665,1.2247817551877123,-0.46938765837453866,-0.3503467857612514
rec4783,ygr153w,1.092327517406703,1.5122245975542614,-0.4692669356306026,-0.35011139962888993
rec4813,qcr9,0.8675957485540162,1.2010396386334166,-0.4691888774039742,-0.3499592010997147
rec305,can1,0.8785538213154429,1.2160220696501192,-0.4689668371973751,-0.3495262654013031
rec3487,ycr007c,0.5847567543265091,0.8092664681253161,-0.46877819802582965,-0.3491584552973058
rec6945,spe4,0.831954007865285,1.1511579737090183,-0.46851014794886003,-0.348635809200639
rec381,saw1,0.7027669805258135,0.9723356850537497,-0.46840806177357874,-0.34843676079282804
rec6633,yhr180w,0.6051789212506339,0.8367658671086499,-0.46746226468008056,-0.3465926383633775
rec4498,snt2,1.0672842067866524,1.4751611285059962,-0.46692814324438126,-0.34555120429004965
rec3736,nat1,0.6967186273499477,0.962750902335871,-0.4665864347300667,-0.34488493840710965
rec6813,yjr015w,0.8278972923870207,1.1440119477854558,-0.46657841385419585,-0.3448692992417971
rec6155,yer158c,1.3891900559134336,1.9190533579707585,-0.46615083645917804,-0.34403560555644014
rec5376,cit1,0.8441362695054968,1.1660704084653413,-0.4661070843882348,-0.34395029743283095
rec3804,mss2,0.4583104837830545,0.6330594156124657,-0.4660156222226033,-0.343771963800547
rec1148,mon2,0.7010425536323414,0.9681839178824128,-0.465779111163128,-0.343310812722171
rec390,lds1,0.8124441587997544,1.121809756792737,-0.4654874741160293,-0.3427421765701776
rec4926,ykl077w,0.6492043928861367,0.8963499769176528,-0.46538937582739326,-0.3425509037743442
rec3820,sna4,0.8841396304149162,1.2207146615630726,-0.46537987935522757,-0.34253238748005466
